src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.30.0.11,172.30.0.10,41544,8080,6,2026-05-07 02:03:12,0.00059,1310169.4915254237,15254.237288135593,10169.491525423728,5084.745762711864,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.7712361663282534,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,7.374999999999999e-05,0.000445,0.0,0.0001415280449239655,0.00059,0.000473,0.0,0.00011800000000000001,0.00017872996391204247,0.00054,0.000459,8.1e-05,0.00027,0.00018899999999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,68.66666666666667,0,6,3,567,206
172.30.0.200,172.30.0.10,43754,8080,6,2026-05-07 02:03:13,0.000103,2563106.796116505,38834.95145631068,29126.21359223301,9708.73786407767,3,1,198,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,60,20,20,0,3.433333333333334e-05,8.5e-05,0.0,3.657260662785134e-05,0.000103,0.000103,0.0,5.15e-05,5.15e-05,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0.3333333333333333,66.0,251,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,3,1,198,66
172.30.0.200,172.30.0.10,43768,8080,6,2026-05-07 02:03:13,2.003679,529.5259370388171,4.491737448962633,2.9944916326417554,1.4972458163208777,6,3,855,206,509,66,142.5,163.94282539958863,74,66,68.66666666666667,3.7712361663282534,509,66,117.88888888888889,138.3268628562591,19134.32098765432,120,60,20,1,0.25045987500000005,2.001557,0.0,0.6618528235031633,2.003679,2.001561,0.0,0.4007358000000001,0.8004129852176063,2.003617,2.003568,4.9e-05,1.0018085,1.0017595,1,0,0,0,2,3,0,1,7,0,0,0.5,117.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,68.66666666666667,0,6,3,855,206
172.30.0.200,172.30.0.10,43784,8080,6,2026-05-07 02:03:15,2.004035,529.4318711998543,4.490939529499236,2.9939596863328237,1.4969798431664119,6,3,855,206,509,66,142.5,163.94282539958863,74,66,68.66666666666667,3.7712361663282534,509,66,117.88888888888889,138.3268628562591,19134.32098765432,120,60,20,1,0.250504375,2.003798,0.0,0.6626827019658311,2.004035,2.003803,0.0,0.400807,0.8014980010273264,2.004,2.00389,0.00011,1.002,1.0018900000000002,1,0,0,0,2,3,0,1,7,0,0,0.5,117.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,68.66666666666667,0,6,3,855,206
172.30.0.14,172.30.0.20,34439,1883,6,2026-05-07 02:03:16,0.002119,529023.1241151487,6134.9693251533745,3775.365738555923,2359.603586597452,8,5,779,342,279,54,97.375,69.63644430181655,74,66,68.4,3.1999999999999997,279,54,86.23076923076923,56.4516864177527,3186.792899408284,160,100,20,3,0.00017658333333333336,0.001779,0.0,0.0004846889824642419,0.002119,0.001921,0.0,0.00030271428571428566,0.0006609978850810588,0.001958,0.001794,2.5e-05,0.0004895,0.0007533825389534855,3,1,0,0,1,3,1,4,10,0,0,0.625,86.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.375,68.4,0,8,5,779,342
172.30.0.11,172.30.0.10,41558,8080,6,2026-05-07 02:03:16,0.004005,192759.0511860175,2247.191011235955,1498.1273408239701,749.0636704119851,6,3,566,206,220,66,94.33333333333333,56.313606013309276,74,66,68.66666666666667,3.7712361663282534,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.000500625,0.003343,0.0,0.0010881548531229367,0.004005,0.003371,0.0,0.000801,0.0013006645993491172,0.003951,0.003371,0.00058,0.0019755,0.0013954999999999998,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.33333333333333,68.66666666666667,0,6,3,566,206
172.30.0.200,172.30.0.10,43788,8080,6,2026-05-07 02:03:17,2.158307,491.589009348531,4.169935046311761,2.7799566975411745,1.3899783487705872,6,3,855,206,509,66,142.5,163.94282539958863,74,66,68.66666666666667,3.7712361663282534,509,66,117.88888888888889,138.3268628562591,19134.32098765432,120,60,20,1,0.26978837499999997,2.151812,0.0,0.7113408066192564,2.1583069999999998,2.15182,0.0,0.4316614,0.8600827548638793,2.158038,2.157905,0.000133,1.079019,1.078886,1,0,0,0,2,3,0,1,7,0,0,0.5,117.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,68.66666666666667,0,6,3,855,206
172.30.0.12,172.30.0.10,54758,8080,6,2026-05-07 02:03:18,0.003922,196838.347781744,2294.747577766446,1529.8317185109638,764.9158592554819,6,3,566,206,220,66,94.33333333333333,56.313606013309276,74,66,68.66666666666667,3.7712361663282534,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.00049025,0.001863,0.0,0.000654057098042671,0.003922,0.001991,0.0,0.0007844,0.000746481506803752,0.003869,0.002551,0.001318,0.0019345,0.0006165,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.33333333333333,68.66666666666667,0,6,3,566,206
172.30.0.200,172.30.0.10,43794,8080,6,2026-05-07 02:03:20,2.07107,512.2955766825843,4.34557982105868,2.8970532140391194,1.4485266070195597,6,3,855,206,509,66,142.5,163.94282539958863,74,66,68.66666666666667,3.7712361663282534,509,66,117.88888888888889,138.3268628562591,19134.32098765432,120,60,20,1,0.25888374999999997,2.059781,0.0,0.6806795284650756,2.0710699999999997,2.060898,0.0,0.41421399999999997,0.8233467272654942,2.071022,2.067403,0.003619,1.035511,1.031892,1,0,0,0,2,3,0,1,7,0,0,0.5,117.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,68.66666666666667,0,6,3,855,206
172.30.0.11,172.30.0.10,41562,8080,6,2026-05-07 02:03:20,0.001938,398864.80908152735,4643.962848297214,3095.9752321981423,1547.9876160990711,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.7712361663282534,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.00024225,0.000988,0.0,0.00039073032580028903,0.0019379999999999998,0.001009,0.0,0.0003876,0.00044336558278693664,0.001889,0.001013,0.000876,0.0009445,6.849999999999998e-05,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,68.66666666666667,0,6,3,567,206
